,totals,.md-counts,.yaml-counts,.py-counts,.rst-counts,.txt-counts,.sh-counts,.patch-counts,.ninja-counts,.diff-counts,.md-percent,.yaml-percent,.py-percent,.rst-percent,.txt-percent,.sh-percent,.patch-percent,.ninja-percent,.diff-percent
compilers,835,5,4,592,195,1,7,27,0,4,0.005988023952095809,0.004790419161676647,0.7089820359281437,0.23353293413173654,0.0011976047904191617,0.008383233532934131,0.032335329341317366,0.0,0.004790419161676647
architectures,49,1,0,41,3,0,0,4,0,0,0.02040816326530612,0.0,0.8367346938775511,0.061224489795918366,0.0,0.0,0.08163265306122448,0.0,0.0
easily,70,2,0,57,10,0,0,1,0,0,0.02857142857142857,0.0,0.8142857142857143,0.14285714285714285,0.0,0.0,0.014285714285714285,0.0,0.0
pick,40,1,0,21,9,0,0,9,0,0,0.025,0.0,0.525,0.225,0.0,0.0,0.225,0.0,0.0
target,1474,4,14,1197,40,7,0,208,4,0,0.0027137042062415195,0.009497964721845319,0.8120759837177748,0.027137042062415198,0.0047489823609226595,0.0,0.14111261872455902,0.0027137042062415195,0.0
e,16927,5,4,16216,82,6,14,584,0,16,0.000295386069592958,0.0002363088556743664,0.9579961009038813,0.004844331541324511,0.0003544632835115496,0.0008270809948602824,0.034501092928457495,0.0,0.0009452354226974656
foo,955,1,8,878,24,6,2,23,13,0,0.0010471204188481676,0.008376963350785341,0.9193717277486911,0.025130890052356022,0.0062827225130890054,0.0020942408376963353,0.024083769633507852,0.013612565445026177,0.0
products,43,2,0,26,13,0,0,2,0,0,0.046511627906976744,0.0,0.6046511627906976,0.3023255813953488,0.0,0.0,0.046511627906976744,0.0,0.0
matrix,185,1,0,133,4,0,0,47,0,0,0.005405405405405406,0.0,0.7189189189189189,0.021621621621621623,0.0,0.0,0.25405405405405407,0.0,0.0
conditional,55,1,0,44,2,0,0,8,0,0,0.01818181818181818,0.0,0.8,0.03636363636363636,0.0,0.0,0.14545454545454545,0.0,0.0
exclude,104,1,0,95,7,0,0,1,0,0,0.009615384615384616,0.0,0.9134615384615384,0.0673076923076923,0.0,0.0,0.009615384615384616,0.0,0.0
certain,75,1,0,47,23,0,0,4,0,0,0.013333333333333334,0.0,0.6266666666666667,0.30666666666666664,0.0,0.0,0.05333333333333334,0.0,0.0
stack,243,2,0,211,2,0,0,28,0,0,0.00823045267489712,0.0,0.8683127572016461,0.00823045267489712,0.0,0.0,0.11522633744855967,0.0,0.0
projections,95,1,0,79,15,0,0,0,0,0,0.010526315789473684,0.0,0.8315789473684211,0.15789473684210525,0.0,0.0,0.0,0.0,0.0
symlink,227,1,0,220,4,0,0,2,0,0,0.004405286343612335,0.0,0.9691629955947136,0.01762114537444934,0.0,0.0,0.00881057268722467,0.0,0.0
trees,42,1,0,41,0,0,0,0,0,0,0.023809523809523808,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0
no,1858,6,1,1418,94,15,17,307,0,0,0.0032292787944025836,0.0005382131324004305,0.7631862217438106,0.05059203444564048,0.008073196986006458,0.00914962325080732,0.1652314316469322,0.0,0.0
related,111,2,0,92,13,0,3,1,0,0,0.018018018018018018,0.0,0.8288288288288288,0.11711711711711711,0.0,0.02702702702702703,0.009009009009009009,0.0,0.0
extensions,421,1,0,377,36,0,0,7,0,0,0.0023752969121140144,0.0,0.8954869358669834,0.0855106888361045,0.0,0.0,0.0166270783847981,0.0,0.0
custom,161,5,0,112,26,0,11,7,0,0,0.031055900621118012,0.0,0.6956521739130435,0.16149068322981366,0.0,0.06832298136645963,0.043478260869565216,0.0,0.0
commands,318,6,1,218,73,0,10,10,0,0,0.018867924528301886,0.0031446540880503146,0.6855345911949685,0.22955974842767296,0.0,0.031446540880503145,0.031446540880503145,0.0,0.0
outside,60,1,0,45,14,0,0,0,0,0,0.016666666666666666,0.0,0.75,0.23333333333333334,0.0,0.0,0.0,0.0,0.0
repo,987,1,0,912,61,0,12,1,0,0,0.0010131712259371835,0.0,0.9240121580547113,0.06180344478216818,0.0,0.0121580547112462,0.0010131712259371835,0.0,0.0
arm,118,2,0,103,0,1,0,12,0,0,0.01694915254237288,0.0,0.8728813559322034,0.0,0.00847457627118644,0.0,0.1016949152542373,0.0,0.0
fujitsu,24,1,0,19,0,0,0,4,0,0,0.041666666666666664,0.0,0.7916666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
detect,120,1,0,95,5,2,0,17,0,0,0.008333333333333333,0.0,0.7916666666666666,0.041666666666666664,0.016666666666666666,0.0,0.14166666666666666,0.0,0.0
parallel,886,2,1,762,87,0,0,34,0,0,0.002257336343115124,0.001128668171557562,0.8600451467268623,0.0981941309255079,0.0,0.0,0.03837471783295711,0.0,0.0
initial,107,1,0,73,3,0,1,12,0,17,0.009345794392523364,0.0,0.6822429906542056,0.028037383177570093,0.0,0.009345794392523364,0.11214953271028037,0.0,0.1588785046728972
will,1568,8,23,947,447,0,10,133,0,0,0.00510204081632653,0.014668367346938776,0.6039540816326531,0.2850765306122449,0.0,0.006377551020408163,0.08482142857142858,0.0,0.0
future,220,1,0,204,10,0,0,5,0,0,0.004545454545454545,0.0,0.9272727272727272,0.045454545454545456,0.0,0.0,0.022727272727272728,0.0,0.0
results,247,1,0,204,5,0,0,15,0,22,0.004048582995951417,0.0,0.8259109311740891,0.020242914979757085,0.0,0.0,0.06072874493927125,0.0,0.08906882591093117
cdash,209,1,1,149,0,0,58,0,0,0,0.004784688995215311,0.004784688995215311,0.7129186602870813,0.0,0.0,0.27751196172248804,0.0,0.0,0.0
server,235,1,0,141,37,0,0,56,0,0,0.00425531914893617,0.0,0.6,0.1574468085106383,0.0,0.0,0.23829787234042554,0.0,0.0
upload,56,1,0,45,1,0,9,0,0,0,0.017857142857142856,0.0,0.8035714285714286,0.017857142857142856,0.0,0.16071428571428573,0.0,0.0,0.0
downloads,258,2,1,246,9,0,0,0,0,0,0.007751937984496124,0.003875968992248062,0.9534883720930233,0.03488372093023256,0.0,0.0,0.0,0.0,0.0
sources,210,1,0,118,3,0,0,88,0,0,0.004761904761904762,0.0,0.5619047619047619,0.014285714285714285,0.0,0.0,0.41904761904761906,0.0,0.0
runs,109,1,0,88,14,0,0,6,0,0,0.009174311926605505,0.0,0.8073394495412844,0.12844036697247707,0.0,0.0,0.05504587155963303,0.0,0.0
phases,169,1,0,133,35,0,0,0,0,0,0.005917159763313609,0.0,0.7869822485207101,0.20710059171597633,0.0,0.0,0.0,0.0,0.0
working,685,3,0,638,17,0,2,25,0,0,0.004379562043795621,0.0,0.9313868613138686,0.024817518248175182,0.0,0.00291970802919708,0.0364963503649635,0.0,0.0
deprecate,70,1,0,57,11,0,0,1,0,0,0.014285714285714285,0.0,0.8142857142857143,0.15714285714285714,0.0,0.0,0.014285714285714285,0.0,0.0
old,540,1,0,471,12,0,3,52,0,1,0.001851851851851852,0.0,0.8722222222222222,0.022222222222222223,0.0,0.005555555555555556,0.0962962962962963,0.0,0.001851851851851852
one,920,1,1,685,144,0,5,84,0,0,0.0010869565217391304,0.0010869565217391304,0.7445652173913043,0.1565217391304348,0.0,0.005434782608695652,0.09130434782608696,0.0,0.0
match,619,2,2,572,13,0,0,29,1,0,0.0032310177705977385,0.0032310177705977385,0.9240710823909531,0.0210016155088853,0.0,0.0,0.046849757673667204,0.0016155088852988692,0.0
what,220,6,1,139,52,0,2,20,0,0,0.02727272727272727,0.004545454545454545,0.6318181818181818,0.23636363636363636,0.0,0.00909090909090909,0.09090909090909091,0.0,0.0
json,431,4,0,407,11,0,5,4,0,0,0.009280742459396751,0.0,0.9443155452436195,0.025522041763341066,0.0,0.01160092807424594,0.009280742459396751,0.0,0.0
prints,40,2,0,29,7,0,2,0,0,0,0.05,0.0,0.725,0.175,0.0,0.05,0.0,0.0,0.0
parse,903,4,0,837,10,0,2,50,0,0,0.004429678848283499,0.0,0.9269102990033222,0.01107419712070875,0.0,0.0022148394241417496,0.05537098560354374,0.0,0.0
format,3602,3,0,3490,47,0,1,61,0,0,0.000832870627429206,0.0,0.968906163242643,0.013048306496390895,0.0,0.000277623542476402,0.01693503609106052,0.0,0.0
metadata,104,1,1,95,7,0,0,0,0,0,0.009615384615384616,0.009615384615384616,0.9134615384615384,0.0673076923076923,0.0,0.0,0.0,0.0,0.0
requested,87,1,0,61,10,0,0,15,0,0,0.011494252873563218,0.0,0.7011494252873564,0.11494252873563218,0.0,0.0,0.1724137931034483,0.0,0.0
exist,166,1,0,138,13,0,2,12,0,0,0.006024096385542169,0.0,0.8313253012048193,0.0783132530120482,0.0,0.012048192771084338,0.07228915662650602,0.0,0.0
automatically,143,2,0,105,29,0,0,7,0,0,0.013986013986013986,0.0,0.7342657342657343,0.20279720279720279,0.0,0.0,0.04895104895104895,0.0,0.0
adds,90,1,0,67,19,0,0,3,0,0,0.011111111111111112,0.0,0.7444444444444445,0.2111111111111111,0.0,0.0,0.03333333333333333,0.0,0.0
rpaths,222,2,0,207,12,0,0,1,0,0,0.009009009009009009,0.0,0.9324324324324325,0.05405405405405406,0.0,0.0,0.0045045045045045045,0.0,0.0
needed,343,1,0,253,45,19,2,23,0,0,0.0029154518950437317,0.0,0.7376093294460642,0.13119533527696792,0.05539358600583091,0.0058309037900874635,0.06705539358600583,0.0,0.0
executables,73,1,0,65,3,0,2,2,0,0,0.0136986301369863,0.0,0.8904109589041096,0.0410958904109589,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0
compiler,3233,10,10,2472,293,12,14,422,0,0,0.003093102381688834,0.003093102381688834,0.7646149087534797,0.09062789978348283,0.0037117228580266005,0.004330343334364367,0.1305289205072688,0.0,0.0
runtime,262,1,0,215,13,1,0,32,0,0,0.003816793893129771,0.0,0.8206106870229007,0.04961832061068702,0.003816793893129771,0.0,0.12213740458015267,0.0,0.0
libraries,1049,3,0,755,102,3,0,182,0,4,0.002859866539561487,0.0,0.7197330791229742,0.09723546234509056,0.002859866539561487,0.0,0.17349857006673022,0.0,0.0038131553860819827
newer,95,1,0,82,4,0,0,8,0,0,0.010526315789473684,0.0,0.8631578947368421,0.042105263157894736,0.0,0.0,0.08421052631578947,0.0,0.0
setup,1066,3,0,921,79,0,16,47,0,0,0.0028142589118198874,0.0,0.8639774859287055,0.07410881801125703,0.0,0.0150093808630394,0.04409005628517824,0.0,0.0
compatible,176,1,0,160,7,0,1,7,0,0,0.005681818181818182,0.0,0.9090909090909091,0.03977272727272727,0.0,0.005681818181818182,0.03977272727272727,0.0,0.0
min,172,1,0,95,0,4,0,72,0,0,0.005813953488372093,0.0,0.5523255813953488,0.0,0.023255813953488372,0.0,0.4186046511627907,0.0,0.0
also,581,3,0,411,134,0,4,29,0,0,0.0051635111876075735,0.0,0.7074010327022375,0.2306368330464716,0.0,0.0068846815834767644,0.04991394148020654,0.0,0.0
number,519,2,3,384,41,0,0,89,0,0,0.0038535645472061657,0.005780346820809248,0.7398843930635838,0.0789980732177264,0.0,0.0,0.17148362235067438,0.0,0.0
processes,97,1,0,68,2,0,0,26,0,0,0.010309278350515464,0.0,0.7010309278350515,0.020618556701030927,0.0,0.0,0.26804123711340205,0.0,0.0
writes,65,1,0,62,2,0,0,0,0,0,0.015384615384615385,0.0,0.9538461538461539,0.03076923076923077,0.0,0.0,0.0,0.0,0.0
directories,420,4,1,318,25,2,2,67,0,1,0.009523809523809525,0.002380952380952381,0.7571428571428571,0.05952380952380952,0.004761904761904762,0.004761904761904762,0.1595238095238095,0.0,0.002380952380952381
tmpdir,717,1,1,700,2,0,0,13,0,0,0.001394700139470014,0.001394700139470014,0.9762900976290098,0.002789400278940028,0.0,0.0,0.01813110181311018,0.0,0.0
stages,55,1,0,50,4,0,0,0,0,0,0.01818181818181818,0.0,0.9090909090909091,0.07272727272727272,0.0,0.0,0.0,0.0,0.0
within,182,2,2,133,26,0,2,17,0,0,0.01098901098901099,0.01098901098901099,0.7307692307692307,0.14285714285714285,0.0,0.01098901098901099,0.09340659340659341,0.0,0.0
var,488,1,6,349,67,7,3,55,0,0,0.0020491803278688526,0.012295081967213115,0.7151639344262295,0.13729508196721313,0.014344262295081968,0.006147540983606557,0.11270491803278689,0.0,0.0
cache,865,2,12,787,35,1,14,14,0,0,0.0023121387283236996,0.013872832369942197,0.9098265895953758,0.04046242774566474,0.0011560693641618498,0.016184971098265895,0.016184971098265895,0.0,0.0
powerful,40,1,0,36,3,0,0,0,0,0,0.025,0.0,0.9,0.075,0.0,0.0,0.0,0.0,0.0
cli,70,1,0,68,1,0,0,0,0,0,0.014285714285714285,0.0,0.9714285714285714,0.014285714285714285,0.0,0.0,0.0,0.0,0.0
edit,246,2,7,205,31,0,0,1,0,0,0.008130081300813009,0.028455284552845527,0.8333333333333334,0.12601626016260162,0.0,0.0,0.0040650406504065045,0.0,0.0
variable,518,1,0,325,37,0,10,144,1,0,0.0019305019305019305,0.0,0.6274131274131274,0.07142857142857142,0.0,0.019305019305019305,0.277992277992278,0.0019305019305019305,0.0
across,50,1,0,41,6,0,0,2,0,0,0.02,0.0,0.82,0.12,0.0,0.0,0.04,0.0,0.0
site,285,2,9,188,26,0,27,33,0,0,0.007017543859649123,0.031578947368421054,0.6596491228070176,0.0912280701754386,0.0,0.09473684210526316,0.11578947368421053,0.0,0.0
enables,162,1,0,155,0,0,1,5,0,0,0.006172839506172839,0.0,0.9567901234567902,0.0,0.0,0.006172839506172839,0.030864197530864196,0.0,0.0
keep,184,1,7,141,13,0,2,20,0,0,0.005434782608695652,0.03804347826086957,0.7663043478260869,0.07065217391304347,0.0,0.010869565217391304,0.10869565217391304,0.0,0.0
longer,64,2,0,48,9,0,0,5,0,0,0.03125,0.0,0.75,0.140625,0.0,0.0,0.078125,0.0,0.0
supports,154,3,0,127,17,0,0,7,0,0,0.01948051948051948,0.0,0.8246753246753247,0.11038961038961038,0.0,0.0,0.045454545454545456,0.0,0.0
deprecated,300,2,0,250,8,0,0,40,0,0,0.006666666666666667,0.0,0.8333333333333334,0.02666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0
tool,304,3,1,248,6,0,1,45,0,0,0.009868421052631578,0.003289473684210526,0.8157894736842105,0.019736842105263157,0.0,0.003289473684210526,0.14802631578947367,0.0,0.0
configure,1429,2,0,1119,93,1,3,195,0,16,0.0013995801259622112,0.0,0.7830650804758572,0.06508047585724283,0.0006997900629811056,0.002099370188943317,0.1364590622813156,0.0,0.01119664100769769
important,44,1,1,28,11,0,0,3,0,0,0.022727272727272728,0.022727272727272728,0.6363636363636364,0.25,0.0,0.0,0.06818181818181818,0.0,0.0
total,96,1,0,72,4,0,0,19,0,0,0.010416666666666666,0.0,0.75,0.041666666666666664,0.0,0.0,0.19791666666666666,0.0,0.0
since,205,4,0,147,31,0,1,22,0,0,0.01951219512195122,0.0,0.7170731707317073,0.15121951219512195,0.0,0.004878048780487805,0.1073170731707317,0.0,0.0
defaults,271,2,15,191,50,0,1,12,0,0,0.007380073800738007,0.055350553505535055,0.7047970479704797,0.18450184501845018,0.0,0.0036900369003690036,0.04428044280442804,0.0,0.0
previously,47,1,0,32,10,0,0,4,0,0,0.02127659574468085,0.0,0.6808510638297872,0.2127659574468085,0.0,0.0,0.0851063829787234,0.0,0.0
preferred,135,1,0,114,17,0,0,3,0,0,0.007407407407407408,0.0,0.8444444444444444,0.1259259259259259,0.0,0.0,0.022222222222222223,0.0,0.0
much,67,6,0,39,20,0,0,2,0,0,0.08955223880597014,0.0,0.582089552238806,0.29850746268656714,0.0,0.0,0.029850746268656716,0.0,0.0
special,160,1,1,127,15,0,1,15,0,0,0.00625,0.00625,0.79375,0.09375,0.0,0.00625,0.09375,0.0,0.0
trunk,48,1,0,36,2,0,0,9,0,0,0.020833333333333332,0.0,0.75,0.041666666666666664,0.0,0.0,0.1875,0.0,0.0
addition,62,2,0,39,15,0,0,6,0,0,0.03225806451612903,0.0,0.6290322580645161,0.24193548387096775,0.0,0.0,0.0967741935483871,0.0,0.0
better,95,12,0,68,10,1,0,4,0,0,0.12631578947368421,0.0,0.7157894736842105,0.10526315789473684,0.010526315789473684,0.0,0.042105263157894736,0.0,0.0
finding,51,1,0,37,10,0,1,2,0,0,0.0196078431372549,0.0,0.7254901960784313,0.19607843137254902,0.0,0.0196078431372549,0.0392156862745098,0.0,0.0
logic,54,1,0,47,6,0,0,0,0,0,0.018518518518518517,0.0,0.8703703703703703,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
headers,470,1,0,396,3,0,0,68,0,2,0.002127659574468085,0.0,0.8425531914893617,0.006382978723404255,0.0,0.0,0.14468085106382977,0.0,0.00425531914893617
add,2627,3,0,2177,149,8,11,205,0,74,0.0011419870574800152,0.0,0.8287019413779977,0.05671869052150742,0.0030452988199467074,0.004187285877426722,0.07803578226113438,0.0,0.028169014084507043
back,189,2,0,151,11,0,2,21,0,2,0.010582010582010581,0.0,0.798941798941799,0.0582010582010582,0.0,0.010582010582010581,0.1111111111111111,0.0,0.010582010582010581
regex,215,1,0,172,1,0,2,39,0,0,0.004651162790697674,0.0,0.8,0.004651162790697674,0.0,0.009302325581395349,0.1813953488372093,0.0,0.0
gcc,1719,1,33,846,405,95,0,335,3,1,0.0005817335660267597,0.019197207678883072,0.49214659685863876,0.2356020942408377,0.055264688772542175,0.0,0.1948807446189645,0.0017452006980802793,0.0005817335660267597
lock,811,1,5,766,17,0,5,17,0,0,0.0012330456226880395,0.006165228113440197,0.9445129469790382,0.02096177558569667,0.0,0.006165228113440197,0.02096177558569667,0.0,0.0
tracking,41,1,0,39,0,0,0,1,0,0,0.024390243902439025,0.0,0.9512195121951219,0.0,0.0,0.0,0.024390243902439025,0.0,0.0
via,255,5,0,213,25,0,0,12,0,0,0.0196078431372549,0.0,0.8352941176470589,0.09803921568627451,0.0,0.0,0.047058823529411764,0.0,0.0
line,1818,2,0,1661,94,0,5,56,0,0,0.0011001100110011,0.0,0.9136413641364136,0.0517051705170517,0.0,0.0027502750275027505,0.030803080308030802,0.0,0.0
linking,90,2,1,56,20,0,0,11,0,0,0.022222222222222223,0.011111111111111112,0.6222222222222222,0.2222222222222222,0.0,0.0,0.12222222222222222,0.0,0.0
into,566,1,0,455,79,0,3,27,0,1,0.0017667844522968198,0.0,0.803886925795053,0.13957597173144876,0.0,0.00530035335689046,0.04770318021201413,0.0,0.0017667844522968198
control,135,2,1,83,25,0,0,24,0,0,0.014814814814814815,0.007407407407407408,0.6148148148148148,0.18518518518518517,0.0,0.0,0.17777777777777778,0.0,0.0
flag,968,5,0,787,35,1,0,135,0,5,0.005165289256198347,0.0,0.8130165289256198,0.03615702479338843,0.0010330578512396695,0.0,0.13946280991735538,0.0,0.005165289256198347
generation,126,3,4,109,5,0,3,2,0,0,0.023809523809523808,0.031746031746031744,0.8650793650793651,0.03968253968253968,0.0,0.023809523809523808,0.015873015873015872,0.0,0.0
intel,1349,3,6,828,450,6,2,54,0,0,0.002223869532987398,0.004447739065974796,0.6137879911045219,0.3335804299481097,0.004447739065974796,0.0014825796886582653,0.04002965159377316,0.0,0.0
mpi,5136,1,2,3351,213,1,21,1547,0,0,0.00019470404984423675,0.0003894080996884735,0.6524532710280374,0.04147196261682243,0.00019470404984423675,0.0040887850467289715,0.3012071651090343,0.0,0.0
startup,40,1,0,31,3,0,0,5,0,0,0.025,0.0,0.775,0.075,0.0,0.0,0.125,0.0,0.0
time,743,4,4,582,67,0,7,79,0,0,0.005383580080753701,0.005383580080753701,0.7833109017496636,0.0901749663526245,0.0,0.009421265141318977,0.1063257065948856,0.0,0.0
licensed,64,1,0,40,12,0,0,11,0,0,0.015625,0.0,0.625,0.1875,0.0,0.0,0.171875,0.0,0.0
were,142,4,0,98,23,0,0,17,0,0,0.028169014084507043,0.0,0.6901408450704225,0.1619718309859155,0.0,0.0,0.11971830985915492,0.0,0.0
previous,85,1,0,70,5,0,1,8,0,0,0.011764705882352941,0.0,0.8235294117647058,0.058823529411764705,0.0,0.011764705882352941,0.09411764705882353,0.0,0.0
last,397,2,0,353,14,0,13,15,0,0,0.005037783375314861,0.0,0.889168765743073,0.03526448362720403,0.0,0.0327455919395466,0.037783375314861464,0.0,0.0
would,178,4,0,112,52,0,1,9,0,0,0.02247191011235955,0.0,0.6292134831460674,0.29213483146067415,0.0,0.0056179775280898875,0.05056179775280899,0.0,0.0
without,668,8,1,552,53,6,7,41,0,0,0.011976047904191617,0.0014970059880239522,0.8263473053892215,0.07934131736526946,0.008982035928143712,0.010479041916167664,0.061377245508982034,0.0,0.0
gfortran,143,2,18,53,14,0,0,54,0,2,0.013986013986013986,0.1258741258741259,0.3706293706293706,0.0979020979020979,0.0,0.0,0.3776223776223776,0.0,0.013986013986013986
detection,72,2,0,61,5,0,0,4,0,0,0.027777777777777776,0.0,0.8472222222222222,0.06944444444444445,0.0,0.0,0.05555555555555555,0.0,0.0
exceptions,167,1,0,160,0,1,0,5,0,0,0.005988023952095809,0.0,0.9580838323353293,0.0,0.005988023952095809,0.0,0.029940119760479042,0.0,0.0
during,145,1,0,114,18,0,0,12,0,0,0.006896551724137931,0.0,0.7862068965517242,0.12413793103448276,0.0,0.0,0.08275862068965517,0.0,0.0
there,559,4,0,433,96,0,4,22,0,0,0.007155635062611807,0.0,0.774597495527728,0.17173524150268335,0.0,0.007155635062611807,0.03935599284436494,0.0,0.0
built,309,2,1,206,73,1,2,24,0,0,0.006472491909385114,0.003236245954692557,0.6666666666666666,0.23624595469255663,0.003236245954692557,0.006472491909385114,0.07766990291262135,0.0,0.0
proper,72,1,0,57,5,0,0,9,0,0,0.013888888888888888,0.0,0.7916666666666666,0.06944444444444445,0.0,0.0,0.125,0.0,0.0
optimization,120,1,0,100,4,0,0,15,0,0,0.008333333333333333,0.0,0.8333333333333334,0.03333333333333333,0.0,0.0,0.125,0.0,0.0
fftw,348,1,2,308,1,0,0,36,0,0,0.0028735632183908046,0.005747126436781609,0.8850574712643678,0.0028735632183908046,0.0,0.0,0.10344827586206896,0.0,0.0
gets,62,1,0,51,4,0,0,6,0,0,0.016129032258064516,0.0,0.8225806451612904,0.06451612903225806,0.0,0.0,0.0967741935483871,0.0,0.0
behavior,82,6,0,51,16,0,0,9,0,0,0.07317073170731707,0.0,0.6219512195121951,0.1951219512195122,0.0,0.0,0.10975609756097561,0.0,0.0
setting,125,2,0,93,20,0,0,10,0,0,0.016,0.0,0.744,0.16,0.0,0.0,0.08,0.0,0.0
below,147,3,1,104,22,0,2,15,0,0,0.02040816326530612,0.006802721088435374,0.7074829931972789,0.14965986394557823,0.0,0.013605442176870748,0.10204081632653061,0.0,0.0
summary,85,2,0,67,5,0,0,11,0,0,0.023529411764705882,0.0,0.788235294117647,0.058823529411764705,0.0,0.0,0.12941176470588237,0.0,0.0
broken,49,1,0,42,3,0,0,3,0,0,0.02040816326530612,0.0,0.8571428571428571,0.061224489795918366,0.0,0.0,0.061224489795918366,0.0,0.0
down,52,1,0,43,5,0,0,3,0,0,0.019230769230769232,0.0,0.8269230769230769,0.09615384615384616,0.0,0.0,0.057692307692307696,0.0,0.0
proxy,174,2,0,168,0,0,0,4,0,0,0.011494252873563218,0.0,0.9655172413793104,0.0,0.0,0.0,0.022988505747126436,0.0,0.0
apps,51,1,0,48,0,0,0,2,0,0,0.0196078431372549,0.0,0.9411764705882353,0.0,0.0,0.0,0.0392156862745098,0.0,0.0
app,365,1,0,324,4,2,0,34,0,0,0.0027397260273972603,0.0,0.8876712328767123,0.010958904109589041,0.005479452054794521,0.0,0.09315068493150686,0.0,0.0
relocatable,49,1,0,45,2,0,0,1,0,0,0.02040816326530612,0.0,0.9183673469387755,0.04081632653061224,0.0,0.0,0.02040816326530612,0.0,0.0
buildcache,135,1,0,93,10,0,28,3,0,0,0.007407407407407408,0.0,0.6888888888888889,0.07407407407407407,0.0,0.2074074074074074,0.022222222222222223,0.0,0.0
fully,66,1,0,52,12,0,0,1,0,0,0.015151515151515152,0.0,0.7878787878787878,0.18181818181818182,0.0,0.0,0.015151515151515152,0.0,0.0
tags,256,1,1,248,3,1,0,2,0,0,0.00390625,0.00390625,0.96875,0.01171875,0.00390625,0.0,0.0078125,0.0,0.0
